Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,Completado,Observaciones,Fecha Programada,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA DE VACÍO,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:37:59",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,MÓDULO DE TARGETAS ELECTRÓNICAS,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:37:42",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA ÓPTICO,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:37:33",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,JUEGO DE MANEJO ,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:38:13",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,REFRIGERACIÓN,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:37:52",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA DE RECHAZO,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:38:27",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,ESTRUCTURA GENERAL,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:37:25",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,MOTORES AC Y DC,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:38:22",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348052,INSPECCION SEMANAL COOLER,MOTOR Y CAJA REDUCTORA,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:36:31",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348052,INSPECCION SEMANAL COOLER,BOMBAS Y TUBERÍAS DE AGUA,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:36:37",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348052,INSPECCION SEMANAL COOLER,CUCHILLA DE AIRE,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:36:41",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348052,INSPECCION SEMANAL COOLER,EVAPORADORES,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:36:46",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348052,INSPECCION SEMANAL COOLER,SUMINISTRO DE VAPOR,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:36:51",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348052,INSPECCION SEMANAL COOLER,TABLERO DE POTENCIA Y CONTROL,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:36:56",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348052,INSPECCION SEMANAL COOLER,ESTADO DE PEINES,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:37:01",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348052,INSPECCION SEMANAL COOLER,TRANPORTADORES ENTRADA Y SALIDA,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:37:18",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348030,INSPECCION SEMANAL RINSER,MOTOR Y CAJA REDUCTORA,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:41:57",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348030,INSPECCION SEMANAL RINSER,BOMBA DE AGUA ENJUAGUE,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:42:09",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348030,INSPECCION SEMANAL RINSER,TABLERO DE POTENCIA Y CONTROL,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:42:15",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348030,INSPECCION SEMANAL RINSER,SISTEMA DE TRANSMISIÓN,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:42:22",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348030,INSPECCION SEMANAL RINSER,ALIMENTACIÓN Y RETORNO DE AGUA,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:42:51",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348030,INSPECCION SEMANAL RINSER,SENSORES,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:42:30",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348074,INSPECCION SEMANAL TANQUE COMBUSTIBLE,MOTOR Y BOMBA DE CALDERA POWER,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:50:19",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348074,INSPECCION SEMANAL TANQUE COMBUSTIBLE,MOTOR Y BOMBA DE CALDERA CLEVER,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:51:01",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348074,INSPECCION SEMANAL TANQUE COMBUSTIBLE,ESTADO DEL TANQUE ACPM,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:51:34",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348074,INSPECCION SEMANAL TANQUE COMBUSTIBLE,VALVULAS DE SALIDA DEL TANQUE,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:51:48",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348074,INSPECCION SEMANAL TANQUE COMBUSTIBLE,VALVULAS DE BOMBAS DE CALDERAS,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:52:11",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348074,INSPECCION SEMANAL TANQUE COMBUSTIBLE,TABLER0 DE PONTECIA Y CONTROL,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:52:44",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348141,INSPECCION SEMANAL TANQUE SODA,MOTOR Y BOMBA CARGA Y DESCARGA DEL DIQUE,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:05:43",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348141,INSPECCION SEMANAL TANQUE SODA,TUBERIAS DE ENTRADA DE SODA,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:06:03",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348141,INSPECCION SEMANAL TANQUE SODA,ACOPLE DE MANGUERA DE ENTRADA DE SODA,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:06:23",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348141,INSPECCION SEMANAL TANQUE SODA,VALVULAS DE ZONA DE DIQUE,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:06:45",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348141,INSPECCION SEMANAL TANQUE SODA,ESTADO DE TANQUE ALMACENAMIENTO,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:07:04",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348141,INSPECCION SEMANAL TANQUE SODA,TABLERO DE POTENCIA Y CONTROL,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:07:26",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348159,INSPECCION SEMANAL CHILLER TETRA L7,ESTRUCTURA,"0,025",si,si,si,si,si,CUMPLE,"18/5/2024, 7:28:48",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348159,INSPECCION SEMANAL CHILLER TETRA L7,COMPRESORES,"0,025",si,si,si,si,si,CUMPLE,"18/5/2024, 7:28:22",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348159,INSPECCION SEMANAL CHILLER TETRA L7,TUBERIAS ,"0,025",si,si,si,si,si,CUMPLE,"18/5/2024, 7:27:40",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348159,INSPECCION SEMANAL CHILLER TETRA L7,REFRIGERANTE,"0,025",si,si,si,si,si,CUMPLE,"18/5/2024, 7:26:57",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348159,INSPECCION SEMANAL CHILLER TETRA L7,CONTROL Y POTENCIA,"0,025",si,si,si,si,si,CUMPLE,"18/5/2024, 7:26:01",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348159,INSPECCION SEMANAL CHILLER TETRA L7,INTERCAMBIADOR,"0,025",si,si,si,si,si,CUMPLE,"18/5/2024, 7:25:42",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348159,INSPECCION SEMANAL CHILLER TETRA L7,BOMBA DE RECIRCULACIÓN,"0,025",si,si,si,si,si,CUMPLE,"18/5/2024, 7:25:07",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348159,INSPECCION SEMANAL CHILLER TETRA L7,VALVULAS,"0,025",si,si,si,si,si,CUMPLE,"18/5/2024, 7:17:03",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348058,INSPECCION SEMANAL LLENADORA TETRA,SISTEMA HIDRAULICO,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:30:07",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348072,INSPECCION SEMANAL ENCARTONADORA,BANDAS TRANSPORTADORAS,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:46:13",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348072,INSPECCION SEMANAL ENCARTONADORA,CARRIL GUIA MOVIL,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:46:04",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348072,INSPECCION SEMANAL ENCARTONADORA,CADENA DE ESTACIONES,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:45:54",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348072,INSPECCION SEMANAL ENCARTONADORA,CHUPAS PARA EL CARTON,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:45:43",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348072,INSPECCION SEMANAL ENCARTONADORA,GUIAS,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:45:30",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348072,INSPECCION SEMANAL ENCARTONADORA,MODULOS DE DISPARO,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:45:17",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348072,INSPECCION SEMANAL ENCARTONADORA,ESTRUCTURA DE MAQUINA,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:45:06",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348072,INSPECCION SEMANAL ENCARTONADORA,SISTEMA ELECTRICO,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:44:49",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348072,INSPECCION SEMANAL ENCARTONADORA,SISTEMA NEUMATICO,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:44:35",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348072,INSPECCION SEMANAL ENCARTONADORA,FOTOCELDAS,"0,0090909091",si,si,si,si,si,CUMPLE,"18/5/2024, 7:35:14",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348034,INSPECCION SEMANAL SISTEMA B,TABLERO ELÉCTRICO,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:00:02",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348034,INSPECCION SEMANAL SISTEMA B,MOTORES Y BOMBAS,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:01:12",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348034,INSPECCION SEMANAL SISTEMA B,SISTEMA ELÉCTRICO,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:02:12",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348034,INSPECCION SEMANAL SISTEMA B,SISTEMA NEUMÁTICO,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:03:30",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348034,INSPECCION SEMANAL SISTEMA B,VÁLVULAS NEUMÁTICAS,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:11:13",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348034,INSPECCION SEMANAL SISTEMA B,AGITADORES,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:11:31",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348034,INSPECCION SEMANAL SISTEMA B,TUBERÍAS,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:11:48",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348034,INSPECCION SEMANAL SISTEMA B,EQUIPOS DE INSTRUMENTACIÓN,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:12:17",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348034,INSPECCION SEMANAL SISTEMA B,TANQUES B1 Y B2,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:12:34",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348036,INSPECCION SEMANAL SISTEMA C,TABLERO ELÉCTRICO,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:19:53",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348036,INSPECCION SEMANAL SISTEMA C,MOTORES Y BOMBAS,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:24:54",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348036,INSPECCION SEMANAL SISTEMA C,AGITADORES,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:25:14",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348036,INSPECCION SEMANAL SISTEMA C,SISTEMA NEUMÁTICO,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:25:29",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348036,INSPECCION SEMANAL SISTEMA C,TUBERÍAS,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:25:56",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348036,INSPECCION SEMANAL SISTEMA C,EQUIPOS DE INSTRUMENTACIÓN,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:26:14",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348036,INSPECCION SEMANAL SISTEMA C,INTERCAMBIADOR DE CALOR,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:27:47",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348036,INSPECCION SEMANAL SISTEMA C,ESTRUCTURA,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:28:00",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348036,INSPECCION SEMANAL SISTEMA C,TANQUES C1 Y C2,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:28:21",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348038,INSPECCION SEMANAL SISTEMA D,MOTORES Y BOMBAS,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 20:59:18",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348038,INSPECCION SEMANAL SISTEMA D,AGITADORES,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 20:59:42",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348038,INSPECCION SEMANAL SISTEMA D,SISTEMA NEUMÁTICO,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:00:18",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348038,INSPECCION SEMANAL SISTEMA D,TUBERÍAS,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:00:39",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348038,INSPECCION SEMANAL SISTEMA D,EQUIPOS DE INSTRUMENTACIÓN,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:00:59",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348038,INSPECCION SEMANAL SISTEMA D,SISTEMA ELÉCTRICO GENERAL,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:01:18",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348038,INSPECCION SEMANAL SISTEMA D,TANQUES D1 Y D2,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:02:28",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,MANÓMETRO Y TERMÓMETRO,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 12:54:31",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,JUNTA ROTATIVA,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 12:54:51",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,SISTEMA NEUMÁTICO,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 12:55:41",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,"TUBERÍAS, MANGUERAS Y TANQUES","0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 12:56:28",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,"MOTORES, REDUCTORES Y BOMBAS","0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 12:56:36",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,RODAMIENTOS,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:05:46",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,VÁLVULAS,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:05:51",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,BANDAS DE TRANSMISIÓN,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:06:00",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,SISTEMA DE ELEVACIÓN,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:06:09",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,TRANSPORTADOR CTT,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:53:24",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,TRANSMISIÓN PRINCIPAL,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:06:24",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348042,INSPECCION SEMANAL LLENADORA,ESTRUCTURA GENERAL MÁQUINA,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:06:33",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348046,INSPECCION SEMANAL CORONADORA,JUEGOS DE MANEJO,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:08:04",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348046,INSPECCION SEMANAL CORONADORA,CORONADORES,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:08:10",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348046,INSPECCION SEMANAL CORONADORA,TABLERO DE POTENCIA Y CONTROL,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:08:17",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348046,INSPECCION SEMANAL CORONADORA,TRANSMISIÓN Y REDUCTOR PRINCIPAL,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:08:26",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348046,INSPECCION SEMANAL CORONADORA,SISTEMA NEUMÁTICO,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:08:56",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348046,INSPECCION SEMANAL CORONADORA,VOLTEADOR DE TAPA,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:09:12",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348046,INSPECCION SEMANAL CORONADORA,AMORTIGUADORES,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:09:26",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348046,INSPECCION SEMANAL CORONADORA,SENSORES,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:09:30",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348046,INSPECCION SEMANAL CORONADORA,PLATO DISTRIBUIDOR,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:13:09",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348046,INSPECCION SEMANAL CORONADORA,SINFINES,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:13:16",si,.,.,CUMPLE
