Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Duración,aprobacion programador,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,Observaciones,correo de programador,correo de planeador,imagen_observacion,Fecha Programada
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO DE SEGUIDORES DE LEVA,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:04:02"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO CHUMACERA DE EJE PPAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:04:12"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO DE RETENEDOR DE MOTO REDUCTOR PPAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:04:20"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO DE CORREA Y MOTOREDUCTOR DE ARRASTRE,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:04:28"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO RODILLOS DE ARRASTRE,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:04:42"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,BARRAS ESTABILIZADORAS DE MORDAZA HORIZONTAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:04:49"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,BUJES DE BARRA ESTABILIZADORA DE MORDAZA HORIZONTAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:04:58"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO RESORTE DE PISADORES DE MORDAZA HORIZONTAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:05:05"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO DE SILICONAS DE MORDAZAS,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:05:13"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO DE GUIAS DE FORMADOR DE CUELLO,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:05:22"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,"FUGAS DE AGUA, AIRE O ACEITE",si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:05:30"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO LUBRICONTROLES,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:05:39"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO DE FOTOCELDAS Y SENSORES INDUCTIVOS,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:05:53"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO DE PULSADORES TABLERO DE MANDO,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:06:02"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO ELECTROVALVULAS,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:06:12"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:06:27"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,FUNCIONAMIENTO VENTILADORES DE VARIADORES,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:06:36"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13343330,Inspeccion Semanal,ESTADO DE MOTORES,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:06:43"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO DE SEGUIDORES DE LEVA,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:03:47"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO CHUMACERA DE EJE PPAL,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:09:12"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO DE RETENEDOR DE MOTO REDUCTOR PPAL,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:09:22"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO DE CORREA Y MOTOREDUCTOR DE ARRASTRE,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:09:38"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO RODILLOS DE ARRASTRE,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:09:48"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,BARRAS ESTABILIZADORAS DE MORDAZA HORIZONTAL,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:09:57"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,BUJES DE BARRA ESTABILIZADORA DE MORDAZA HORIZONTAL,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:10:20"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO RESORTE DE PISADORES DE MORDAZA HORIZONTAL,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:10:32"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO DE SILICONAS DE MORDAZAS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:10:38"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO DE GUIAS DE FORMADOR DE CUELLO,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:10:47"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,"FUGAS DE AGUA, AIRE O ACEITE",si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:10:58"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO LUBRICONTROLES,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:11:07"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO DE FOTOCELDAS Y SENSORES INDUCTIVOS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:11:22"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO DE PULSADORES TABLERO DE MANDO,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:11:34"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO ELECTROVALVULAS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:11:44"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:11:55"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,FUNCIONAMIENTO VENTILADORES DE VARIADORES,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:12:02"
LINEA PARA EL LLENADO DE BOLSAS,710182,LLENADORA DE BOLSAS LINEA 6,13351066,Inspección semanal,ESTADO DE MOTORES,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:12:12"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO DE SENSORES POSICION DE VALVULAS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 13:43:48"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO AIRE ACONDIONADO DE TABLERO,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 13:43:59"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO POSICIONADORES DE VALVULAS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 13:44:39"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO SELLOS DE BOMBAS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:33:46"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO INSTRUMENTOS DE MEDICION,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 13:45:00"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 13:45:14"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,HERMETICIDAD DE AMONIACO,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 13:46:08"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO DE MOTORES Y BOMBAS,si,"0,0555555556",si,,,,,Se hizo el respectivo mantenimiento de la bomba G107  como lo fue el cambio de rodamientos y el sello mecánico. ,Hector Fabian Blanco Romero,Jesús Andelfo Arias Arias,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/tVxsPmaclDAAXSbZznaY/pub/PoHWnjHYYQjFCFsHP7S6.heic,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,REPARACIONES TEMPORALES,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 13:46:18"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO PIÑON Y CARRETOS CARDANICOS,,"0,1428571429",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO CANALETA Y TEFLON GUIA DE CADENA,,"0,1428571429",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO CADENAS,,"0,1428571429",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO CUÑAS DE CARRETOS Y PIÑONES,,"0,1428571429",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO RETENEDORES REDUCTORES,,"0,1428571429",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO RODAMIENTOS MOTORES/REDCUTORES,,"0,1428571429",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),,"0,1428571429",,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO PIÑON Y CARRETOS CARDANICOS,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:02:02"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO CANALETA Y TEFLON GUIA DE CADENA,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:02:17"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO CADENAS,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:02:29"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO CUÑAS DE CARRETOS Y PIÑONES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:02:40"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO RETENEDORES REDUCTORES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:02:52"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO RODAMIENTOS MOTORES/REDCUTORES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:03:02"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:03:12"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO PIÑON Y CARRETOS CARDANICOS,,"0,5714285714",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO CANALETA Y TEFLON GUIA DE CADENA,,"0,5714285714",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO CADENAS,,"0,5714285714",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO CUÑAS DE CARRETOS Y PIÑONES,,"0,5714285714",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO RETENEDORES REDUCTORES,,"0,5714285714",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO RODAMIENTOS MOTORES/REDCUTORES,,"0,5714285714",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),,"0,5714285714",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",82963802,DESPITILLADORA,13351014,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),,"0,3333333333",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",82963802,DESPITILLADORA,13351014,Inspección semanal,ESTADO PALETA DE EXTRACCION,,"0,3333333333",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",82963802,DESPITILLADORA,13351014,Inspección semanal,ESTADO EXTRACTOR ,,"0,3333333333",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO INSTRUMENTOS DE MEDICION,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:24:49"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO TUBOS DEPURADORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:24:56"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO CENTRADORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:25:04"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO RETENEDORES DE PISTONES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:25:13"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO EJE SINFÍN,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:25:23"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO GUIAS DE MANEJO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:25:32"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO FOTOCELDAS Y SENSORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:44:01"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO ELECTROVALVULAS,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:44:16"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:44:23"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,FUNCIONAMIENTO VENTILADORES DE VARIADORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:44:31"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO DE PULSADORES TABLERO DE MANDO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:44:37"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO O-RING DE SELLO DE LIQUIDO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:44:46"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO DE MOTORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:44:52"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,Estado del filtro MICROBIOLOGICO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:44:58"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE SEGUIDORES DE LEVA,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:06:52"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO CHUMACERA DE EJE PPAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:06:58"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE RETENEDOR DE MOTO REDUCTOR PPAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:07:05"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE CORREA Y MOTOREDUCTOR DE ARRASTRE,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:07:12"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO RODILLOS DE ARRASTRE,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:07:20"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,BARRAS ESTABILIZADORAS DE MORDAZA HORIZONTAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:07:29"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,BUJES DE BARRA ESTABILIZADORA DE MORDAZA HORIZONTAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:07:36"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO RESORTE DE PISADORES DE MORDAZA HORIZONTAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:07:43"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE SILICONAS DE MORDAZAS,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:07:50"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE GUIAS DE FORMADOR DE CUELLO,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:07:57"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,"FUGAS DE AGUA, AIRE O ACEITE",si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:08:04"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO LUBRICONTROLES,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:08:12"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE FOTOCELDAS Y SENSORES INDUCTIVOS,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:08:19"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE PULSADORES TABLERO DE MANDO,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:08:26"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO ELECTROVALVULAS,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:08:35"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:08:42"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,FUNCIONAMIENTO VENTILADORES DE VARIADORES,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:08:47"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE MOTORES,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:08:55"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13319965,Inspección Semanal,ESTADO PIÑON Y CARRETOS CARDANICOS,,"0,1428571429",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13319965,Inspección Semanal,ESTADO CANALETA Y TEFLON GUIA DE CADENA,,"0,1428571429",,,,,,,,,,
